corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,bsis_blce_acntbk_amount,bsis_blce_qota_rt,bsis_blce_qy,corp_cls,frst_acqs_amount,frst_acqs_de,incrs_dcrs_acqs_dsps_amount,incrs_dcrs_acqs_dsps_qy,incrs_dcrs_evl_lstmn,inference_rule,inv_prm,invstmnt_purps,recent_bsns_year_fnnr_sttus_thstrm_ntpf,recent_bsns_year_fnnr_sttus_tot_assets,stlm_dt,trmend_blce_acntbk_amount,trmend_blce_qota_rt,trmend_blce_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
동양생명보험,생보,보험자회사,00117267,동양생명보험,2026,11012,반기보고서,IFRS17,"193,000,000",15.0,"168,429",E,"842,000,000",2007.12.27,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",강원나래관주식회사,단순투자,"115,000,000","12,573,000,000",2026-06-30,"193,000,000",15.0,"168,429",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,생보,보험자회사,00117267,동양생명보험,2026,11012,반기보고서,IFRS17,"389,000,000",15.0,"77,800",E,"389,000,000",2006.07.10,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",강원학교관리㈜,단순투자,"108,000,000","4,278,000,000",2026-06-30,"389,000,000",15.0,"77,800",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
동양생명보험,생보,보험자회사,00117267,동양생명보험,2026,11012,반기보고서,IFRS17,"96,360,000,000",-,-,E,-,-,"-325,000,000",-,"1,928,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",합계,-,-,-,2026-06-30,"97,963,000,000",-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00117267"", ""reprt_code"": ""11012""}",20260831001171,api_row,2026-08-31T15:52:39+09:00,000,run_20260831_152517_0724,raw/otrCprInvstmntSttus/00117267_2026_11012.json,e0b747cdc5db8bd1610a78d87224cca0a7ee3c3313c4404d0ceeeaeb2cd95d98,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"312,000,000",8,"34,637",E,"25,082,000,000",2008.03.21,-,-,"-8,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","맥쿼리사모투자
전문회사(MKOF)",단순투자,"-96,000,000","3,854,000,000",2021-12-31,"304,000,000",8,"34,637",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"15,648,000,000",4,"16,000,000,000",E,"16,000,000,000",2020.04.28,"355,000,000",-,"10,397,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","맥쿼리
코리아오퍼튜니티즈
공동사모1호",단순투자,"8,432,000,000","397,445,000,000",2021-12-31,"26,400,000,000",4,"16,000,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"892,000,000",15,"900,000,000",E,"300,000,000",2020.06.19,"585,000,000","585,000,000","-54,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","원신한
퓨처스신기술2호",단순투자,"-206,000,000","9,687,000,000",2021-12-31,"1,423,000,000",15,"1,485,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"2,474,000,000",5,"2,550,417,206",E,"2,550,000,000",2020.11.25,"5,375,000,000","5,398,618,996","-3,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","엔브이메자닌플러스
사모투자합자회사",단순투자,"14,899,000,000","261,676,000,000",2021-12-31,"7,846,000,000",5,"7,949,036,202",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"9,000,000,000",15,"9,000,000,000",E,"9,000,000,000",2020.12.11,"-6,600,000,000","-7,050,000,000","1,342,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","브이엘지글
사모투자합자회사",단순투자,"22,139,000,000","37,156,000,000",2021-12-31,"3,742,000,000",15,"1,950,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"240,000,000",6,240,E,"240,000,000",2020.12.23,"480,000,000",480,"-37,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","신한-네오
소재부품장비
투자조합",단순투자,"-499,000,000","11,439,000,000",2021-12-31,"683,000,000",6,720,api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"450,000,000",5,450,E,"450,000,000",2020.12.28,"2,250,000,000","2,250","-98,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","신한-네오
MARKET-FRONTIER
투자조합 2호",단순투자,"-2,019,000,000","58,494,000,000",2021-12-31,"2,602,000,000",5,"2,700",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,-,-,-,E,"450,000,000",2021.12.28,"6,030,000,000","6,030,000,000",-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","브이엘가임
사모투자합자회사",단순투자,"-54,000,000","50,196,000,000",2021-12-31,"6,030,000,000",12,"6,030,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,-,-,-,E,"27,000,000,000",2021.06.23,"36,000,000,000","36,000,000,000","-487,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","원신한커넥트
신기술투자조합
제1호",단순투자,"-2,694,000,000","237,318,000,000",2021-12-31,"35,513,000,000",15,"36,000,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"1,354,000,000",-,"2,004,062",E,"2,075,000,000",2008.03.04,"-130,000,000","-119,586","597,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","CVC CAPITAL
ASIA III",단순투자,"98,665,000,000","503,419,000,000",2021-12-31,"1,821,000,000",-,"1,884,476",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"288,000,000",1,"363,350",E,"348,000,000",2008.06.12,"16,000,000",-,"148,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","P.A(ING)
PRIVATE EQUITY
FUND4",단순투자,"-119,000,000","13,179,000,000",2021-12-31,"452,000,000",1,"363,350",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"17,801,000,000",2,"8,252,005,800",E,"7,805,000,000",2017.05.24,"4,461,000,000","-4,876,954,650","-2,860,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","스틱스페셜시츄에이션
 사모투자합자회사",단순투자,"187,731,000,000","200,278,000,000",2021-12-31,"4,421,000,000",2,"3,375,051,150",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"3,016,000,000",3,"19,193,534",E,"19,436,000,000",2006.06.22,"-809,000,000","-1,805,882","570,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","Lexington Capital
Partners VI",단순투자,"31,743,000,000","241,512,000,000",2021-12-31,"2,778,000,000",3,"17,387,652",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"3,488,000,000",1,"2,647,457",E,"2,933,000,000",2008.02.19,"-37,000,000","-39,050","744,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","TPG
ASIA V",단순투자,"127,643,000,000","807,712,000,000",2021-12-31,"4,196,000,000",1,"2,608,407",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,-,-,-,E,"7,938,000,000",2021.01.05,"8,027,000,000","8,026,543,005","-345,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","케이에이치큐제사호
사모투자전문회사",단순투자,"-6,082,000,000","129,253,000,000",2021-12-31,"7,681,000,000",6,"8,026,543,005",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"157,000,000",4,"17,390",E,"14,608,000,000",2006.09.20,-,-,"-4,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","맥쿼리
사모투자전문회사",단순투자,"-96,000,000","3,854,000,000",2021-12-31,"153,000,000",4,"17,390",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"19,179,000,000",4,"18,930,491,099",E,"18,860,000,000",2015.06.16,"150,000,000","3,064,149,361","4,790,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","맥쿼리코리아
오퍼튜니티즈
 사모투자전문회사
제3호",단순투자,"14,066,000,000","579,808,000,000",2021-12-31,"24,119,000,000",4,"21,994,640,460",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,-,-,-,E,"5,859,000,000",2021.06.15,"15,539,000,000","15,156,495,000","1,649,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","맥쿼리코리아
오퍼튜니티즈
 사모투자회사 제5호",단순투자,"-1,955,000,000","362,381,000,000",2021-12-31,"17,188,000,000",4,"15,156,495,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"56,147,000,000",9,"36,172,500,000",E,"15,135,000,000",2013.12.17,"-16,000,000,000","-22,335,500,000","3,637,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","케이에이치큐제삼호
사모투자전문회사",단순투자,"837,073,000,000","265,421,000,000",2021-12-31,"25,115,000,000",9,"13,837,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,-,-,-,E,"10,000,000,000",2021.08.17,"10,000,000,000","10,000,000,000","-175,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","케이디비
인베스트먼트
제2호 PEF",단순투자,"414,000,000","300,014,000,000",2021-12-31,"9,825,000,000",3,"10,000,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,-,-,-,E,"114,144,000,000",2021.03.17,"114,144,000,000","2,320,000,000",-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",신한생명보험베트남,일반투자,"843,000,000","122,210,000,000",2021-12-31,"114,144,000,000",100,"2,320,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"9,936,000,000",6,"3,113,042",E,"10,402,000,000",2006.10.11,"573,000,000",-,"-1,532,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","신한인프라
포트폴리오
투융자회사",단순투자,"6,355,000,000","156,311,000,000",2021-12-31,"8,977,000,000",6,"3,113,042",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"3,200,000,000",4,"5,640",E,"5,476,000,000",2012.01.31,-,-,"48,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","신한국민연금제2호
사모투자전문회사",단순투자,"21,000,000","68,056,000,000",2021-12-31,"3,248,000,000",4,"5,640",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"742,000,000",1,"153,840",E,"500,000,000",2016.11.10,-,-,"-242,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",엔쓰리엔주식회사,단순투자,"-5,158,000,000","13,029,000,000",2021-12-31,"500,000,000",1,"153,840",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"615,000,000",14,"123,035",E,"615,000,000",2014.02.25,-,-,"-219,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",가평양주강군(주),단순투자,"28,000,000","99,552,000,000",2021-12-31,"396,000,000",14,"123,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"6,269,000,000",5,"1,112,257",E,"7,921,000,000",2011.12.26,"-323,000,000","-429,235","1,351,000,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","(주)케이리얼티제1호
기업구조조정부동산",단순투자,"141,535,000,000","208,825,000,000",2021-12-31,"7,297,000,000",5,"683,022",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
신한라이프생명보험,생보,보험자회사,00137517,신한라이프생명보험,2021,11011,사업보고서,IFRS4,"209,000,000",13,"41,700",E,"209,000,000",2012.08.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",강남실버케어(주),단순투자,"-19,000,000","32,131,000,000",2021-12-31,"209,000,000",13,"41,700",api,otrCprInvstmntSttus,"{""bsns_year"": ""2021"", ""corp_code"": ""00137517"", ""reprt_code"": ""11011""}",20220331002124,api_row,2026-08-31T15:56:14+09:00,000,run_20260831_152517_0795,raw/otrCprInvstmntSttus/00137517_2021_11011.json,f948856a465f902619a59491307ed367da720d59be34ef8e6cac7aa0c96b35c2,0
